Invoice_ID,Branch,City,Customer type,Gender,Product_line, Unit_price ,Quantity,Tax_5, Total ,Date,Time,Payment,cogs,gross_margin_percentage,gross_income,Rating,Selling_price_per_unit
521-18-7827,C,Naypyitaw,Member,Male,Home and lifestyle,39.39,5,9.8475,216.18,22-01-2019,20:46,Credit card,196.95,4.76,9.38,8.7,43.2355
220-28-1851,A,Yangon,Normal,Male,Home and lifestyle,34.73,2,3.473,76.24,01-03-2019,18:14,Ewallet,69.46,4.76,3.31,9.7,38.1215
600-38-9738,C,Naypyitaw,Member,Male,Sports and travel,71.92,5,17.98,394.70,17-01-2019,15:05,Credit card,359.6,4.76,17.12,4.3,78.94
734-91-1155,B,Mandalay,Normal,Female,Electronic accessories,45.71,3,6.8565,150.52,26-03-2019,10:34,Credit card,137.13,4.76,6.53,7.7,50.17216667
451-28-5717,C,Naypyitaw,Member,Female,Home and lifestyle,83.17,6,24.951,547.73,20-03-2019,11:23,Cash,499.02,4.76,23.76,7.3,91.2885
609-81-8548,A,Yangon,Member,Female,Home and lifestyle,37.44,6,11.232,246.57,06-02-2019,13:55,Credit card,224.64,4.76,10.7,5.9,41.09533333
133-14-7229,C,Naypyitaw,Normal,Male,Health and beauty,62.87,2,6.287,138.02,01-01-2019,11:43,Cash,125.74,4.76,5.99,5,69.0085
534-01-4457,A,Yangon,Normal,Male,Food and beverages,81.71,6,24.513,538.12,27-01-2019,14:36,Credit card,490.26,4.76,23.35,8,89.68716667
719-89-8991,A,Yangon,Member,Female,Sports and travel,91.41,5,22.8525,501.66,25-02-2019,16:03,Ewallet,457.05,4.76,21.76,7.1,100.3325
286-62-6248,B,Mandalay,Normal,Male,Fashion accessories,39.21,4,7.842,172.15,16-01-2019,20:03,Credit card,156.84,4.76,7.47,9,43.038
339-38-9982,B,Mandalay,Member,Male,Fashion accessories,59.86,2,5.986,131.41,13-01-2019,14:55,Ewallet,119.72,4.76,5.7,6.7,65.703
827-44-5872,B,Mandalay,Member,Female,Food and beverages,54.36,10,27.18,596.67,07-02-2019,11:28,Credit card,543.6,4.76,25.89,6.1,59.667
827-77-7633,A,Yangon,Normal,Male,Sports and travel,98.09,9,44.1405,968.99,17-02-2019,19:41,Cash,882.81,4.76,42.04,9.3,107.6656111
287-83-1405,A,Yangon,Normal,Male,Health and beauty,25.43,6,7.629,167.48,12-02-2019,19:01,Ewallet,152.58,4.76,7.27,7,27.91316667
435-13-4908,A,Yangon,Member,Male,Fashion accessories,86.68,8,34.672,761.13,24-01-2019,18:04,Credit card,693.44,4.76,33.02,7.2,95.1415
857-67-9057,B,Mandalay,Normal,Male,Electronic accessories,22.95,10,11.475,251.91,06-02-2019,19:20,Ewallet,229.5,4.76,10.93,8.2,25.1905
236-27-1144,C,Naypyitaw,Normal,Female,Food and beverages,16.31,9,7.3395,161.12,26-03-2019,10:31,Ewallet,146.79,4.76,6.99,8.4,17.90216667
892-05-6689,A,Yangon,Normal,Female,Home and lifestyle,28.32,5,7.08,155.42,11-03-2019,13:28,Ewallet,141.6,4.76,6.74,6.2,31.084
583-41-4548,C,Naypyitaw,Normal,Male,Home and lifestyle,16.67,7,5.8345,128.08,07-02-2019,11:36,Ewallet,116.69,4.76,5.56,7.4,18.29778571
339-12-4827,B,Mandalay,Member,Female,Fashion accessories,73.96,1,3.698,81.18,05-01-2019,11:32,Credit card,73.96,4.76,3.52,5,81.178
643-38-7867,A,Yangon,Normal,Male,Home and lifestyle,97.94,1,4.897,107.50,07-03-2019,11:44,Ewallet,97.94,4.76,4.66,6.9,107.497
308-81-0538,A,Yangon,Normal,Female,Fashion accessories,73.05,4,14.61,320.72,25-02-2019,17:16,Credit card,292.2,4.76,13.91,4.9,80.18
358-88-9262,C,Naypyitaw,Member,Female,Food and beverages,87.48,6,26.244,576.11,01-02-2019,18:43,Ewallet,524.88,4.76,24.99,5.1,96.019
460-35-4390,A,Yangon,Normal,Male,Home and lifestyle,30.68,3,4.602,101.02,22-01-2019,11:00,Ewallet,92.04,4.76,4.38,9.1,33.674
343-87-0864,C,Naypyitaw,Member,Male,Health and beauty,75.88,1,3.794,83.28,03-01-2019,10:30,Credit card,75.88,4.76,3.61,7.1,83.284
173-50-1108,B,Mandalay,Member,Female,Sports and travel,20.18,4,4.036,88.60,13-02-2019,12:14,Credit card,80.72,4.76,3.84,5,22.149
243-47-2663,C,Naypyitaw,Member,Male,Electronic accessories,18.77,6,5.631,123.61,28-01-2019,16:43,Credit card,112.62,4.76,5.36,5.5,20.60183333
841-18-8232,B,Mandalay,Normal,Female,Food and beverages,71.2,1,3.56,78.15,05-01-2019,20:40,Credit card,71.2,4.76,3.39,9.2,78.15
701-23-5550,B,Mandalay,Member,Male,Home and lifestyle,38.81,4,7.762,170.39,19-03-2019,13:40,Ewallet,155.24,4.76,7.39,4.9,42.598
647-50-1224,A,Yangon,Normal,Female,Fashion accessories,29.42,10,14.71,322.92,12-01-2019,16:23,Ewallet,294.2,4.76,14.01,8.9,32.292
541-48-8554,A,Yangon,Normal,Male,Sports and travel,60.95,9,27.4275,602.10,07-01-2019,12:08,Credit card,548.55,4.76,26.12,6,66.89972222
539-21-7227,B,Mandalay,Normal,Female,Sports and travel,51.54,5,12.885,282.86,26-01-2019,17:45,Cash,257.7,4.76,12.27,4.2,56.571
213-32-1216,A,Yangon,Normal,Female,Electronic accessories,66.06,6,19.818,435.05,23-01-2019,10:28,Cash,396.36,4.76,18.87,7.3,72.508
747-58-7183,B,Mandalay,Normal,Male,Fashion accessories,57.27,3,8.5905,188.58,09-02-2019,20:31,Ewallet,171.81,4.76,8.18,6.5,62.86016667
582-52-8065,B,Mandalay,Normal,Female,Fashion accessories,54.31,9,24.4395,536.51,22-02-2019,10:49,Cash,488.79,4.76,23.28,8.9,59.61216667
210-57-1719,B,Mandalay,Normal,Female,Health and beauty,58.24,9,26.208,575.33,05-02-2019,12:34,Cash,524.16,4.76,24.96,9.7,63.92533333
399-69-4630,C,Naypyitaw,Normal,Male,Electronic accessories,22.21,6,6.663,146.27,07-03-2019,10:23,Credit card,133.26,4.76,6.35,8.6,24.37883333
134-75-2619,A,Yangon,Member,Male,Electronic accessories,19.32,7,6.762,148.44,25-03-2019,18:51,Cash,135.24,4.76,6.44,6.9,21.206
356-44-8813,B,Mandalay,Normal,Male,Home and lifestyle,37.48,3,5.622,123.41,20-01-2019,13:45,Credit card,112.44,4.76,5.35,7.7,41.13733333
198-66-9832,B,Mandalay,Member,Female,Fashion accessories,72.04,2,7.204,158.14,04-02-2019,19:38,Cash,144.08,4.76,6.86,9.5,79.072
283-26-5248,C,Naypyitaw,Member,Female,Food and beverages,98.52,10,49.26,1081.37,30-01-2019,20:23,Ewallet,985.2,4.76,46.91,4.5,108.137
712-39-0363,A,Yangon,Member,Male,Food and beverages,41.66,6,12.498,274.36,02-01-2019,15:24,Ewallet,249.96,4.76,11.9,5.6,45.72633333
218-59-9410,A,Yangon,Member,Female,Home and lifestyle,72.42,3,10.863,238.47,29-03-2019,16:54,Ewallet,217.26,4.76,10.35,8.2,79.491
174-75-0888,B,Mandalay,Normal,Male,Electronic accessories,21.58,9,9.711,213.18,14-03-2019,12:32,Cash,194.22,4.76,9.25,7.3,23.68677778
866-99-7614,C,Naypyitaw,Normal,Male,Food and beverages,89.2,10,44.6,979.08,11-02-2019,15:42,Credit card,892,4.76,42.48,4.4,97.908
134-54-4720,B,Mandalay,Normal,Female,Electronic accessories,42.42,8,16.968,372.49,30-01-2019,13:58,Ewallet,339.36,4.76,16.16,5.7,46.561
760-90-2357,A,Yangon,Member,Male,Electronic accessories,74.51,6,22.353,490.70,20-03-2019,15:08,Ewallet,447.06,4.76,21.29,5,81.78383333
514-37-2845,B,Mandalay,Normal,Male,Fashion accessories,99.25,2,9.925,217.88,20-03-2019,13:02,Cash,198.5,4.76,9.45,9,108.9375
698-98-5964,A,Yangon,Normal,Female,Food and beverages,81.21,10,40.605,891.38,17-01-2019,13:01,Credit card,812.1,4.76,38.67,6.3,89.1375
718-57-9773,C,Naypyitaw,Normal,Female,Sports and travel,49.33,10,24.665,541.46,03-02-2019,16:40,Credit card,493.3,4.76,23.49,9.4,54.1455
651-88-7328,A,Yangon,Normal,Female,Fashion accessories,65.74,9,29.583,649.41,01-01-2019,13:55,Cash,591.66,4.76,28.17,7.7,72.157
241-11-2261,B,Mandalay,Normal,Female,Fashion accessories,79.86,7,27.951,613.59,10-01-2019,10:33,Credit card,559.02,4.76,26.62,5.5,87.65585714
408-26-9866,C,Naypyitaw,Normal,Female,Sports and travel,73.98,7,25.893,568.41,02-03-2019,16:42,Ewallet,517.86,4.76,24.66,4.1,81.20185714
834-83-1826,B,Mandalay,Member,Female,Home and lifestyle,82.04,5,20.51,450.24,25-02-2019,17:16,Credit card,410.2,4.76,19.53,7.6,90.048
343-61-3544,B,Mandalay,Member,Male,Sports and travel,26.67,10,13.335,292.74,29-01-2019,11:48,Cash,266.7,4.76,12.7,8.6,29.2735
239-48-4278,A,Yangon,Member,Male,Food and beverages,10.13,7,3.5455,77.84,10-03-2019,19:35,Ewallet,70.91,4.76,3.38,8.3,11.11935714
355-34-6244,B,Mandalay,Normal,Male,Food and beverages,72.39,2,7.239,158.91,13-01-2019,19:55,Credit card,144.78,4.76,6.89,8.1,79.4545
550-84-8664,A,Yangon,Normal,Male,Sports and travel,85.91,5,21.4775,471.48,22-03-2019,14:33,Credit card,429.55,4.76,20.45,8.6,94.2955
339-96-8318,B,Mandalay,Member,Male,Fashion accessories,81.31,7,28.4585,624.73,01-03-2019,19:49,Ewallet,569.17,4.76,27.1,6.3,89.24692857
458-61-0011,B,Mandalay,Normal,Male,Food and beverages,60.3,4,12.06,264.75,20-02-2019,18:43,Cash,241.2,4.76,11.49,5.8,66.1875
592-34-6155,C,Naypyitaw,Normal,Male,Food and beverages,31.77,4,6.354,139.48,14-01-2019,14:43,Ewallet,127.08,4.76,6.05,6.2,34.871
797-88-0493,A,Yangon,Normal,Female,Health and beauty,64.27,4,12.854,282.17,26-03-2019,13:54,Cash,257.08,4.76,12.24,7.7,70.5435
207-73-1363,B,Mandalay,Normal,Male,Health and beauty,69.51,2,6.951,152.59,01-03-2019,12:15,Ewallet,139.02,4.76,6.62,8.1,76.2955
390-31-6381,C,Naypyitaw,Normal,Male,Food and beverages,27.22,3,4.083,89.63,07-01-2019,12:37,Cash,81.66,4.76,3.89,7.3,29.87766667
443-82-0585,A,Yangon,Member,Female,Health and beauty,77.68,4,15.536,341.06,01-02-2019,19:54,Cash,310.72,4.76,14.8,8.4,85.264
339-18-7061,C,Naypyitaw,Member,Female,Fashion accessories,92.98,2,9.298,204.12,13-02-2019,15:06,Credit card,185.96,4.76,8.86,8,102.059
359-90-3665,B,Mandalay,Member,Female,Fashion accessories,18.08,4,3.616,79.38,14-01-2019,18:03,Credit card,72.32,4.76,3.44,9.5,19.844
375-72-3056,B,Mandalay,Normal,Male,Sports and travel,63.06,3,9.459,207.65,19-01-2019,15:58,Ewallet,189.18,4.76,9.01,7,69.21633333
127-47-6963,A,Yangon,Normal,Male,Health and beauty,51.71,4,10.342,227.03,09-03-2019,13:53,Credit card,206.84,4.76,9.85,9.8,56.758
278-86-2735,A,Yangon,Normal,Female,Food and beverages,52.34,3,7.851,172.35,27-03-2019,14:03,Cash,157.02,4.76,7.48,9.2,57.45033333
695-28-6250,A,Yangon,Normal,Female,Sports and travel,43.06,5,10.765,236.32,04-02-2019,16:38,Ewallet,215.3,4.76,10.25,7.7,47.263
379-17-6588,C,Naypyitaw,Normal,Male,Fashion accessories,59.61,10,29.805,654.30,14-03-2019,11:07,Cash,596.1,4.76,28.39,5.3,65.4295
227-50-3718,A,Yangon,Normal,Male,Health and beauty,14.62,5,3.655,80.24,04-03-2019,12:23,Cash,73.1,4.76,3.48,4.4,16.047
302-15-2162,C,Naypyitaw,Member,Male,Health and beauty,46.53,6,13.959,306.43,03-03-2019,10:54,Credit card,279.18,4.76,13.29,4.3,51.0715
788-07-8452,C,Naypyitaw,Member,Female,Home and lifestyle,24.24,7,8.484,186.24,27-01-2019,17:38,Ewallet,169.68,4.76,8.08,9.4,26.60628571
560-49-6611,A,Yangon,Member,Female,Sports and travel,45.58,1,2.279,50.03,07-02-2019,14:13,Cash,45.58,4.76,2.17,9.8,50.029
880-35-0356,A,Yangon,Member,Female,Sports and travel,75.2,3,11.28,247.62,05-02-2019,11:51,Ewallet,225.6,4.76,10.74,4.8,82.54
585-11-6748,B,Mandalay,Member,Male,Sports and travel,96.8,3,14.52,318.75,15-03-2019,13:05,Cash,290.4,4.76,13.83,5.3,106.25
470-31-3286,B,Mandalay,Normal,Male,Health and beauty,14.82,3,2.223,48.80,01-03-2019,11:30,Credit card,44.46,4.76,2.12,8.7,16.26766667
152-68-2907,A,Yangon,Normal,Male,Food and beverages,52.2,3,7.83,171.89,15-02-2019,13:30,Credit card,156.6,4.76,7.46,9.5,57.29666667
123-35-4896,C,Naypyitaw,Normal,Female,Sports and travel,46.66,9,20.997,460.94,17-02-2019,19:11,Ewallet,419.94,4.76,20,5.3,51.21522222
258-69-7810,C,Naypyitaw,Normal,Female,Fashion accessories,36.85,5,9.2125,202.23,26-01-2019,18:53,Cash,184.25,4.76,8.77,9.2,40.4465
334-64-2006,A,Yangon,Member,Female,Home and lifestyle,70.32,2,7.032,154.37,24-03-2019,14:22,Ewallet,140.64,4.76,6.7,9.6,77.186
219-61-4139,C,Naypyitaw,Normal,Male,Electronic accessories,83.08,1,4.154,91.19,23-01-2019,17:16,Ewallet,83.08,4.76,3.96,6.4,91.194
881-41-7302,C,Naypyitaw,Normal,Female,Fashion accessories,64.99,1,3.2495,71.33,26-01-2019,10:06,Credit card,64.99,4.76,3.09,4.5,71.3295
373-09-4567,C,Naypyitaw,Normal,Male,Food and beverages,77.56,10,38.78,851.31,14-03-2019,20:35,Ewallet,775.6,4.76,36.93,6.9,85.131
642-30-6693,B,Mandalay,Normal,Female,Sports and travel,54.51,6,16.353,358.98,17-03-2019,13:54,Ewallet,327.06,4.76,15.57,7.8,59.8305
484-22-8230,C,Naypyitaw,Member,Female,Fashion accessories,51.89,7,18.1615,398.69,08-01-2019,20:08,Cash,363.23,4.76,17.3,4.5,56.95592857
830-58-2383,B,Mandalay,Normal,Male,Home and lifestyle,31.75,4,6.35,139.40,08-02-2019,15:26,Cash,127,4.76,6.05,8.6,34.85
559-98-9873,A,Yangon,Member,Female,Fashion accessories,53.65,7,18.7775,412.21,10-02-2019,12:56,Ewallet,375.55,4.76,17.88,5.2,58.88678571
544-32-5024,C,Naypyitaw,Member,Female,Food and beverages,49.79,4,9.958,218.60,28-03-2019,19:16,Credit card,199.16,4.76,9.48,6.4,54.6495
318-12-0304,A,Yangon,Normal,Male,Fashion accessories,30.61,1,1.5305,33.60,23-01-2019,12:20,Ewallet,30.61,4.76,1.46,5.2,33.6005
349-97-8902,B,Mandalay,Member,Male,Food and beverages,57.89,2,5.789,127.08,17-01-2019,10:37,Ewallet,115.78,4.76,5.51,8.9,63.5395
421-95-9805,A,Yangon,Normal,Female,Electronic accessories,28.96,1,1.448,31.79,07-02-2019,10:18,Credit card,28.96,4.76,1.38,6.2,31.788
277-35-5865,C,Naypyitaw,Member,Female,Food and beverages,98.97,9,44.5365,977.69,09-03-2019,11:23,Cash,890.73,4.76,42.42,6.7,108.6318333
789-23-8625,B,Mandalay,Member,Male,Fashion accessories,93.22,3,13.983,306.96,24-01-2019,11:45,Cash,279.66,4.76,13.32,7.2,102.321
284-54-4231,C,Naypyitaw,Member,Male,Sports and travel,80.93,1,4.0465,88.83,19-01-2019,16:08,Credit card,80.93,4.76,3.85,9,88.8265
443-59-0061,A,Yangon,Member,Male,Food and beverages,67.45,10,33.725,740.35,03-02-2019,11:25,Ewallet,674.5,4.76,32.12,4.2,74.0345
509-29-3912,A,Yangon,Member,Female,Sports and travel,38.72,9,17.424,382.49,20-03-2019,12:24,Ewallet,348.48,4.76,16.59,4.2,42.49933333
327-40-9673,B,Mandalay,Member,Male,Sports and travel,72.6,6,21.78,478.12,13-01-2019,19:51,Cash,435.6,4.76,20.74,6.9,79.68666667
840-19-2096,C,Naypyitaw,Member,Male,Electronic accessories,87.91,5,21.9775,482.46,14-03-2019,18:10,Ewallet,439.55,4.76,20.93,4.4,96.4915
828-46-6863,A,Yangon,Member,Male,Food and beverages,98.53,6,29.559,648.89,23-01-2019,11:22,Credit card,591.18,4.76,28.15,4,108.1481667
641-96-3695,C,Naypyitaw,Member,Female,Fashion accessories,43.46,6,13.038,286.22,07-02-2019,17:55,Ewallet,260.76,4.76,12.42,8.5,47.703
420-97-3340,A,Yangon,Normal,Female,Food and beverages,71.68,3,10.752,236.03,28-03-2019,15:30,Credit card,215.04,4.76,10.24,9.2,78.67733333
436-54-4512,A,Yangon,Member,Female,Food and beverages,91.61,1,4.5805,100.55,20-03-2019,19:44,Cash,91.61,4.76,4.36,9.8,100.5505
670-79-6321,B,Mandalay,Member,Female,Home and lifestyle,94.59,7,33.1065,726.77,17-01-2019,15:27,Credit card,662.13,4.76,31.53,4.9,103.8237857
852-62-7105,B,Mandalay,Normal,Female,Fashion accessories,83.25,10,41.625,913.77,12-01-2019,11:25,Credit card,832.5,4.76,39.64,4.4,91.3765
598-06-7312,B,Mandalay,Member,Male,Fashion accessories,91.35,1,4.5675,100.27,16-02-2019,15:42,Cash,91.35,4.76,4.35,6.8,100.2675
135-13-8269,B,Mandalay,Member,Female,Food and beverages,78.88,2,7.888,173.16,26-01-2019,16:04,Cash,157.76,4.76,7.51,9.1,86.579
816-57-2053,A,Yangon,Normal,Male,Sports and travel,60.87,2,6.087,133.63,09-03-2019,12:37,Ewallet,121.74,4.76,5.8,8.7,66.8135
628-90-8624,B,Mandalay,Member,Male,Health and beauty,82.58,10,41.29,906.41,14-03-2019,14:41,Cash,825.8,4.76,39.32,5,90.641
856-66-2701,A,Yangon,Member,Male,Home and lifestyle,53.3,3,7.995,175.51,25-01-2019,14:19,Ewallet,159.9,4.76,7.61,7.5,58.50166667
308-39-1707,A,Yangon,Normal,Female,Fashion accessories,12.09,1,0.6045,13.27,26-01-2019,18:19,Credit card,12.09,4.76,0.58,8.2,13.2745
149-61-1929,A,Yangon,Normal,Male,Sports and travel,64.19,10,32.095,704.57,19-01-2019,14:08,Credit card,641.9,4.76,30.57,6.7,70.4565
655-07-2265,A,Yangon,Normal,Male,Electronic accessories,78.31,3,11.7465,257.87,05-03-2019,16:38,Ewallet,234.93,4.76,11.19,5.4,85.9555
589-02-8023,A,Yangon,Member,Male,Food and beverages,83.77,2,8.377,183.90,15-01-2019,10:54,Credit card,167.54,4.76,7.98,7,91.9485
420-04-7590,B,Mandalay,Normal,Male,Home and lifestyle,99.7,3,14.955,328.30,18-03-2019,11:29,Ewallet,299.1,4.76,14.24,4.7,109.4316667
182-88-2763,B,Mandalay,Member,Male,Food and beverages,79.91,3,11.9865,263.14,20-03-2019,19:28,Credit card,239.73,4.76,11.42,5,87.71216667
188-55-0967,B,Mandalay,Member,Male,Health and beauty,66.47,10,33.235,729.59,15-01-2019,15:01,Credit card,664.7,4.76,31.65,5,72.9585
610-46-4100,A,Yangon,Normal,Male,Health and beauty,28.95,7,10.1325,222.43,03-03-2019,20:31,Credit card,202.65,4.76,9.65,6,31.77607143
318-81-2368,C,Naypyitaw,Normal,Female,Electronic accessories,46.2,1,2.31,50.71,19-03-2019,12:16,Cash,46.2,4.76,2.2,6.3,50.71
364-33-8584,B,Mandalay,Member,Female,Food and beverages,17.63,5,4.4075,96.76,08-03-2019,15:27,Cash,88.15,4.76,4.2,8.5,19.3515
665-63-9737,B,Mandalay,Normal,Male,Fashion accessories,52.42,3,7.863,172.61,27-02-2019,17:36,Ewallet,157.26,4.76,7.49,7.5,57.53766667
695-09-5146,B,Mandalay,Member,Female,Food and beverages,98.79,3,14.8185,325.30,23-02-2019,20:00,Ewallet,296.37,4.76,14.11,6.4,108.4328333
155-45-3814,C,Naypyitaw,Member,Female,Electronic accessories,88.55,8,35.42,777.55,19-03-2019,15:29,Ewallet,708.4,4.76,33.73,4.7,97.19375
794-32-2436,B,Mandalay,Member,Male,Electronic accessories,55.67,2,5.567,122.21,27-03-2019,15:08,Ewallet,111.34,4.76,5.3,6,61.1035
131-15-8856,C,Naypyitaw,Member,Female,Food and beverages,72.52,8,29.008,636.80,30-03-2019,19:26,Credit card,580.16,4.76,27.63,4,79.59975
273-84-2164,C,Naypyitaw,Member,Male,Electronic accessories,12.05,5,3.0125,66.13,16-02-2019,15:53,Ewallet,60.25,4.76,2.87,5.5,13.2265
706-36-6154,A,Yangon,Member,Male,Home and lifestyle,19.36,9,8.712,191.25,18-01-2019,18:43,Ewallet,174.24,4.76,8.3,8.7,21.25022222
778-89-7974,C,Naypyitaw,Normal,Male,Health and beauty,70.21,6,21.063,462.38,30-03-2019,14:58,Cash,421.26,4.76,20.06,7.4,77.06383333
574-31-8277,B,Mandalay,Member,Male,Fashion accessories,33.63,1,1.6815,36.91,20-03-2019,19:55,Cash,33.63,4.76,1.6,5.6,36.9115
859-71-0933,C,Naypyitaw,Member,Female,Sports and travel,15.49,2,1.549,34.01,16-01-2019,15:10,Cash,30.98,4.76,1.48,6.3,17.0045
740-11-5257,C,Naypyitaw,Normal,Male,Electronic accessories,24.74,10,12.37,271.55,24-02-2019,16:44,Cash,247.4,4.76,11.78,7.1,27.155
369-82-2676,B,Mandalay,Normal,Male,Electronic accessories,75.66,5,18.915,415.23,15-01-2019,18:22,Ewallet,378.3,4.76,18.01,7.8,83.045
563-47-4072,B,Mandalay,Normal,Female,Health and beauty,55.81,6,16.743,367.55,22-01-2019,11:52,Cash,334.86,4.76,15.95,9.9,61.25883333
742-04-5161,A,Yangon,Member,Male,Home and lifestyle,72.78,10,36.39,798.85,03-02-2019,17:24,Cash,727.8,4.76,34.66,7.3,79.885
149-15-7606,B,Mandalay,Member,Male,Sports and travel,37.32,9,16.794,368.66,06-03-2019,15:31,Ewallet,335.88,4.76,15.99,5.1,40.96266667
133-77-3154,B,Mandalay,Member,Male,Fashion accessories,60.18,4,12.036,264.22,16-02-2019,18:04,Credit card,240.72,4.76,11.46,9.4,66.054
169-52-4504,A,Yangon,Normal,Female,Electronic accessories,15.69,3,2.3535,51.66,14-03-2019,14:13,Credit card,47.07,4.76,2.24,5.8,17.22116667
250-81-7186,C,Naypyitaw,Normal,Female,Electronic accessories,99.69,1,4.9845,109.42,27-02-2019,10:23,Credit card,99.69,4.76,4.75,8,109.4245
562-12-5430,A,Yangon,Member,Female,Fashion accessories,88.15,3,13.2225,290.26,18-01-2019,10:11,Ewallet,264.45,4.76,12.59,7.9,96.75416667
816-72-8853,A,Yangon,Member,Female,Sports and travel,27.93,5,6.9825,153.28,29-01-2019,15:48,Cash,139.65,4.76,6.65,5.9,30.6565
491-38-3499,A,Yangon,Member,Male,Fashion accessories,55.45,1,2.7725,60.86,26-02-2019,17:46,Credit card,55.45,4.76,2.64,4.9,60.8625
322-02-2271,B,Mandalay,Normal,Female,Sports and travel,42.97,3,6.4455,141.50,03-02-2019,11:46,Cash,128.91,4.76,6.14,9.3,47.16516667
842-29-4695,C,Naypyitaw,Member,Male,Sports and travel,17.14,7,5.999,131.69,16-01-2019,12:07,Credit card,119.98,4.76,5.71,7.9,18.81271429
725-67-2480,B,Mandalay,Member,Female,Fashion accessories,58.75,6,17.625,386.92,24-03-2019,18:14,Credit card,352.5,4.76,16.79,5.9,64.48583333
641-51-2661,C,Naypyitaw,Member,Female,Food and beverages,87.1,10,43.55,956.03,12-02-2019,14:45,Credit card,871,4.76,41.48,9.9,95.603
714-02-3114,C,Naypyitaw,Normal,Female,Sports and travel,98.8,2,9.88,216.89,21-02-2019,11:39,Cash,197.6,4.76,9.41,7.7,108.445
518-17-2983,A,Yangon,Normal,Female,Fashion accessories,48.63,4,9.726,213.51,04-02-2019,15:44,Ewallet,194.52,4.76,9.26,7.6,53.3765
779-42-2410,B,Mandalay,Member,Male,Food and beverages,57.74,3,8.661,190.13,20-02-2019,13:06,Ewallet,173.22,4.76,8.25,7.7,63.377
190-14-3147,B,Mandalay,Normal,Female,Health and beauty,17.97,4,3.594,78.89,23-02-2019,20:43,Ewallet,71.88,4.76,3.42,6.4,19.7235
408-66-6712,C,Naypyitaw,Member,Female,Health and beauty,47.71,6,14.313,314.20,16-02-2019,14:19,Ewallet,286.26,4.76,13.63,4.4,52.36716667
679-22-6530,B,Mandalay,Normal,Female,Sports and travel,40.62,2,4.062,89.17,17-01-2019,10:01,Credit card,81.24,4.76,3.87,4.1,44.586
588-47-8641,A,Yangon,Member,Male,Fashion accessories,56.04,10,28.02,615.11,14-01-2019,19:30,Ewallet,560.4,4.76,26.69,4.4,61.511
642-61-4706,B,Mandalay,Member,Male,Food and beverages,93.4,2,9.34,205.04,30-03-2019,16:34,Cash,186.8,4.76,8.9,5.5,102.52
576-31-4774,B,Mandalay,Normal,Female,Health and beauty,73.41,3,11.0115,241.73,02-03-2019,13:10,Ewallet,220.23,4.76,10.49,4,80.57716667
556-41-6224,C,Naypyitaw,Normal,Male,Health and beauty,33.64,8,13.456,295.40,15-02-2019,17:10,Credit card,269.12,4.76,12.82,9.3,36.9245
811-03-8790,A,Yangon,Normal,Female,Electronic accessories,45.48,10,22.74,499.20,01-03-2019,10:22,Credit card,454.8,4.76,21.66,4.8,49.92
242-11-3142,B,Mandalay,Member,Male,Fashion accessories,83.77,2,8.377,183.90,24-02-2019,19:57,Cash,167.54,4.76,7.98,4.6,91.9485
752-23-3760,B,Mandalay,Member,Female,Sports and travel,64.08,7,22.428,492.35,19-02-2019,19:29,Credit card,448.56,4.76,21.36,7.3,70.33542857
274-05-5470,A,Yangon,Member,Female,Food and beverages,73.47,4,14.694,322.56,23-02-2019,18:30,Cash,293.88,4.76,13.99,6,80.641
648-94-3045,C,Naypyitaw,Normal,Male,Health and beauty,58.95,10,29.475,647.05,07-02-2019,14:27,Ewallet,589.5,4.76,28.07,8.1,64.7045
130-67-4723,A,Yangon,Member,Male,Food and beverages,48.5,6,14.55,319.41,11-01-2019,13:57,Ewallet,291,4.76,13.86,9.4,53.235
528-87-5606,B,Mandalay,Member,Female,Electronic accessories,39.48,1,1.974,43.33,12-02-2019,19:43,Cash,39.48,4.76,1.88,6.5,43.334
320-85-2052,B,Mandalay,Normal,Female,Sports and travel,34.81,1,1.7405,38.21,14-01-2019,10:11,Credit card,34.81,4.76,1.66,7,38.2105
370-96-0655,C,Naypyitaw,Normal,Female,Fashion accessories,49.32,6,14.796,324.81,09-01-2019,13:46,Ewallet,295.92,4.76,14.09,7.1,54.13433333
105-10-6182,A,Yangon,Member,Male,Fashion accessories,21.48,2,2.148,47.16,27-02-2019,12:22,Ewallet,42.96,4.76,2.05,6.6,23.579
510-79-0415,B,Mandalay,Member,Female,Sports and travel,23.08,6,6.924,151.99,24-01-2019,19:20,Ewallet,138.48,4.76,6.59,4.9,25.33233333
241-96-5076,B,Mandalay,Member,Female,Home and lifestyle,49.1,2,4.91,107.79,08-01-2019,12:58,Credit card,98.2,4.76,4.68,6.4,53.895
767-97-4650,B,Mandalay,Member,Female,Sports and travel,64.83,2,6.483,142.31,08-01-2019,11:59,Credit card,129.66,4.76,6.17,8,71.1565
648-83-1321,A,Yangon,Member,Male,Home and lifestyle,63.56,10,31.78,697.65,16-01-2019,17:59,Cash,635.6,4.76,30.27,4.3,69.765
173-57-2300,C,Naypyitaw,Member,Male,Sports and travel,72.88,2,7.288,159.99,13-03-2019,12:51,Cash,145.76,4.76,6.94,6.1,79.994
305-03-2383,A,Yangon,Normal,Female,Food and beverages,67.1,3,10.065,220.96,15-02-2019,10:36,Cash,201.3,4.76,9.59,7.5,73.65166667
